"entry_id","comments","score"
"40201","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","90.700"
"40200","a:1:{s:8:""comment4"";a:4:{i:0;s:492:""Give us the right tools to do our jobs and don&rsquo;t do it halfheartedly, that&rsquo;s when you will get the best results. When a football team go out on that the pitch, they all know how to play the game. Yes, they play a certain position, but they all know how to support each other, tracking back or pushing forwards when they need to. It&rsquo;s impossible to be specialist in everything and I don&rsquo;t think everyone would want to. We just need the fundamentals to work effectively."";i:1;s:496:""Don&rsquo;t contradict yourselves, you were very honest when you said it&rsquo;s not easy to move up in the organisation so i applaud you for that. What I have an issue is telling people that there are opportunities to move sideways or to another department. That is giving people false hope, if they wanted to have a complete career change the business are not so great in supporting that, line managers will tell you that they need someone fully skilled so will opt for an external candidate.
"";i:2;s:606:""Training that individuals highlights for their own career development. The Sessions run by Lynsey are great, however these are general or specific to certain levels and that&rsquo;s not really getting to the roots of developing me as the individual. It&rsquo;s been over 5years since someone has asked me what training would support your job or would take you to that next level. There is an onerous as you as an individual to take some responsibility, but you should be met halfway. Individuals are spending thousands of pounds on their personal development and I&rsquo;m not sure if they get to use it.
"";i:3;s:451:""Making everything so difficult with such stringent processes and systems. Yes, they are important, but I feel it can get over complicated. I think heads of departments, especially before implementing anything new need to review systems in place and have a conversation with their team about what will be most efficient and effective. That way we wont be having to make the best of what we have got without having any real background or understanding. "";}}","65.250"
"40199","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","70.380"
"40198","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","52.150"
"40197","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","55.000"
"40196","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","90.000"
"40195","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","83.000"
"40194","a:1:{s:8:""comment4"";a:4:{i:0;s:6:""unsure"";i:1;s:6:""unsure"";i:2;s:6:""unsure"";i:3;s:6:""unsure"";}}","68.710"
"40193","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:54:""communicate wider comms so I don't have to discover it"";i:3;s:0:"""";}}","86.450"
"40192","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","65.700"
"40191","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","83.000"
"40190","a:1:{s:8:""comment4"";a:4:{i:0;s:53:""Utilising the data we hold to better inform decisions"";i:1;s:28:""Spreading ourselves too thin"";i:2;s:64:""Aligning BCS products to provide a better membership experience."";i:3;s:57:""dealing with products and services as stand alone items. "";}}","74.100"
"40189","a:1:{s:8:""comment4"";a:4:{i:0;s:60:""Institute leading L&amp;D - currently the other way around. "";i:1;s:306:""Treating people as inanimate resource, trying to emulate faceless corporate wall culture, driven by cold process and ever-increasing bureaucracy and control-freakery. A wall to be climbed by self-serving egotists rather than a small coordinated business of mutually respected people pulling for each other."";i:2;s:156:""Treating people as people who come to work in order to live, rather than soulless drones driven to exhaustion.  Empower people rather than micromanage them."";i:3;s:102:""L&amp;D dominance in BCS direction.  Don't let L&amp;D corporate culture suppress the Institute ethos."";}}","1.070"
"40188","a:1:{s:8:""comment4"";a:4:{i:0;s:83:""Review our deadlines for launching products - often impractical and under-resourced"";i:1;s:116:""culture of overworking without breaks in some areas - which leads to burn out, stress and ultimately, people leaving"";i:2;s:38:""Adequate resourcing in all departments"";i:3;s:112:""allowing complaints to queue jump - this creates stress, is often impatience rather than a legitimate complaint."";}}","85.980"
"40186","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","81.000"
"40185","a:1:{s:8:""comment4"";a:4:{i:0;s:47:""Continue as a team and actively discuss issues "";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","99.400"
"40184","a:1:{s:8:""comment4"";a:4:{i:0;s:64:""Can't really answer this as I'm not familiar enough with BCS yet"";i:1;s:64:""Can't really answer this as I'm not familiar enough with BCS yet"";i:2;s:64:""Can't really answer this as I'm not familiar enough with BCS yet"";i:3;s:64:""Can't really answer this as I'm not familiar enough with BCS yet"";}}","84.550"
"40183","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","97.800"
"40182","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:187:""asking in the ANONYMOUS staff survey for us to name who we talk to/trust in the business, as this typically narrows down which teams we're in and goes a long way to indicating who we are!"";i:2;s:153:""Business updates (any format - video / email / team meeting cascade etc) just so we know how the numbers are doing across departments throughout the year"";i:3;s:0:"""";}}","100.000"
"40181","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","98.000"
"40180","a:1:{s:8:""comment4"";a:4:{i:0;s:133:""have one day a week with no meetings 
changes to systems done quicker &amp; more effectively 
IT to write reports within Salesforce"";i:1;s:137:""booking back to back meetings -not healthy.
changes that do not take us forward in fact feels like going backwards ie using spreadsheets"";i:2;s:36:""more staff to accommodate work loads"";i:3;s:10:"" meetings "";}}","98.800"
"40179","a:1:{s:8:""comment4"";a:0:{}}","15.000"
"40178","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:126:""Booking meetings outside of working hours. Just because you are working at 7.30 in the morning doesn't mean that everyone is. "";i:2;s:0:"""";i:3;s:0:"""";}}","78.500"
"40177","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","70.780"
"40176","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","100.000"
"40175","a:1:{s:8:""comment4"";a:4:{i:0;s:35:""Recognising colleagues as customers"";i:1;s:11:""Bureaucracy"";i:2;s:14:""Sharing vision"";i:3;s:30:""Saying 'no' to new initiatives"";}}","45.500"
"40174","a:1:{s:8:""comment4"";a:4:{i:0;s:27:""Investigating innovation 
"";i:1;s:43:""Killing ideas based on unknown variables 
"";i:2;s:100:""Take more risks 
Supporting internal operations with marketing 
More staff motivational programmes"";i:3;s:0:"""";}}","100.000"
"40173","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","94.500"
"40172","a:1:{s:8:""comment4"";a:4:{i:0;s:81:""Full programme of internal communications (dedicated internal comms manager role)"";i:1;s:58:""Simplify BlueBook submissions to one simple block of text."";i:2;s:65:""More flexible working once 'normality' returns to office routine."";i:3;s:54:""Lessen reliance and complexity of governance structure"";}}","87.300"
"40171","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","98.900"
"40170","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:17:""Micromanaging

"";i:2;s:36:""Trust people more to make decisions "";i:3;s:48:""Decision making doesn't need to be by committee "";}}","29.580"
"40169","a:1:{s:8:""comment4"";a:4:{i:0;s:78:""responding to emails in a more timely manner (esp now we're working from home)"";i:1;s:23:""Meetings about meetings"";i:2;s:20:""Being ''One team''
"";i:3;s:0:"""";}}","65.700"
"40168","a:1:{s:8:""comment4"";a:4:{i:0;s:52:""Recognising achievements and effort above and beyond"";i:1;s:44:""Dismissing the hard work as part of the role"";i:2;s:38:""Trusting staff to be doing their best."";i:3;s:0:"""";}}","42.250"
"40167","a:1:{s:8:""comment4"";a:4:{i:0;s:62:"" Lead from the top on critical issues in IT and in the world, "";i:1;s:63:""sending emails out via a PA, feels very impersonal and indirect"";i:2;s:269:""Engagement with all staff, opportunities for staff to ask questions, all staff briefings and meetings should be more like monthly for an hour, rather than once a year for a day

Keep doing more on inclusion and diversity, it's being noticed and is making a difference"";i:3;s:142:""written communications, people engage more if they have to be there for a call, we are not so big that we can't manage this pretty effectively"";}}","64.860"
"40166","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","98.000"
"40165","a:1:{s:8:""comment4"";a:0:{}}","34.500"
"40164","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:57:""More info about what is happening across the organisation"";i:3;s:0:"""";}}","89.000"
"40163","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","89.000"
"40162","a:1:{s:8:""comment4"";a:4:{i:0;s:39:""Joining up between products and policy."";i:1;s:0:"""";i:2;s:31:""Visibility in the school sector"";i:3;s:0:"""";}}","95.000"
"40161","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:64:""Even more collaboration across the group
More career planning
"";i:3;s:0:"""";}}","100.000"
"40160","a:1:{s:8:""comment4"";a:4:{i:0;s:83:""More holistic marketing collateral to enable our customers to see BCS as one visual"";i:1;s:26:""Meetings for meetings sake"";i:2;s:51:""Customer engagement - more inclusion in our journey"";i:3;s:0:"""";}}","100.000"
"40159","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","84.000"
"40158","a:1:{s:8:""comment4"";a:4:{i:0;s:401:""Improving transparency around internal restructures and changes in staffing - this doesn't breach anyone's DP or affect confidentiality but will improve employee trust, especially at senior manager/exec level
Structured progression pathways for internal roles - who was the last internally promoted director, Carl? Link internal roles to SFIA+
Improving transparency around recruitment of exec roles"";i:1;s:315:""Paying people in lieu of notice - this causes abrupt departures and can create a lot of unrest and upset to remaining team members with ripples felt across the business
Automatically discounting staff from pay reviews if they've moved roles internally in the last year - even if this doesn't result in a pay change"";i:2;s:273:""Encouraging use of BCS Stars i.e. do all senior managers/execs use this? It's important to recognise staff at all levels
Team centred Insights discussions - value, benefits, how can we work better as a team
Increase visibility of execs and their roles in the organisation"";i:3;s:247:""Mandated social activity - absolutely support team building activities and whole business updates but the previous format of mandated half days/evenings for whole business &quot;fun&quot; often resulted in people trying to find ways to leave early"";}}","88.350"
"40157","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:0:"""";i:3;s:0:"""";}}","94.000"
"40156","a:1:{s:8:""comment4"";a:4:{i:0;s:0:"""";i:1;s:0:"""";i:2;s:65:""Listening to our members and value thir member journey experience"";i:3;s:0:"""";}}","91.500"
"40155","a:1:{s:8:""comment4"";a:4:{i:0;s:226:""Customer focused systems
Customer first mentality
Automation
Reduce complexity for customers - we are not easy to work with
Parliamentary group to lobby for professional membership / ethical code of conduct for all in IT
"";i:1;s:25:""Crap customer service

"";i:2;s:202:""Visible policy work
Marketing - social media and short videos in particular
Integration of product, systems and processes
Online events
Investment in product
Clarifying the benefits of membership
"";i:3;s:17:""Internal meetings"";}}","100.000"
"40154","a:1:{s:8:""comment4"";a:4:{i:0;s:155:""Work towards making our systems work better for us now that we are off of Catalyst, take away the manual processes and start to automate as much as we can."";i:1;s:262:""The move off of catalyst was not communicated effectively, i feel like clear deadlines and timeframes so everyone could know what is expected of them and when would have been best. If we ever need to migrate systems again i hope this is handled more efficiently."";i:2;s:196:""keep going with the morning calls/huddles even when we are back in the office. I feel like the Finance team are more of a &quot;team&quot; than we ever have been before, despite working from home."";i:3;s:211:""I would like us to be less reactive as a team and start being more proactive. We make excuses that we are too busy, so we just continue the way we are. We need to make the time to help ourselves in the long run."";}}","98.000"
